namespace,pod,container,restarts,oom_killed,exit_code
gsm-7,bsc-stub-68d675844d-5cjlc,bsc-stub,0,false,
gsm-7,msc-test-stub-5b875d749d-njm7w,msc-test-stub,0,false,
gsm-7,osmo-bsc-594654bd47-df58w,osmo-bsc,0,false,
gsm-7,osmo-bts-virtual-6f6bd7c469-v8dhc,osmo-bts-virtual,0,false,
gsm-7,osmo-bts-virtual-n56-7c5589df67-nj628,osmo-bts-virtual-n56,0,false,
gsm-7,osmo-hlr-546bdb8988-pw6xp,osmo-hlr,0,false,
gsm-7,osmo-mgw-8c8fc67d6-h78tq,osmo-mgw,0,false,
gsm-7,osmo-mobile-6865667c79-fhh2r,mobile,0,false,
gsm-7,osmo-stp-768687f494-kcxqw,osmo-stp,0,false,
gsm-7,ttcn3-tc-26-6-5-2-8-1-bfkw9,ttcn3,0,false,
gsm-7,virtphy-6cd7658d46-47vm2,virtphy,0,false,
