namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-vzclj,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-t28cp,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-7cd28,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-jj6vf,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-ngh2c,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-4ntn5,mobile,0,false,
gsm-1,osmo-stp-768687f494-cxbv8,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-ts7sk,ttcn3,0,false,
gsm-1,virtphy-858665df6d-hsrd4,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-lrgcq,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-qlj7p,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-77lnr,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-dzddd,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-7dvxt,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-f6xlt,mobile,0,false,
gsm-2,osmo-stp-768687f494-vb92q,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-2tnjk,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-zzzbm,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-7frsm,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-mzlln,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-pqr95,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-2zwf7,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-n4sjn,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-9qcgg,mobile,0,false,
gsm-3,osmo-stp-768687f494-2sm2v,osmo-stp,0,false,
