namespace,pod,container,restarts,oom_killed,exit_code
gsm-1,msc-test-stub-5b875d749d-gvk4g,msc-test-stub,1,false,137
gsm-1,osmo-bsc-594654bd47-brllh,osmo-bsc,0,false,
gsm-1,osmo-bts-virtual-5f8b9b86fc-nmkfw,osmo-bts-virtual,0,false,
gsm-1,osmo-hlr-546bdb8988-thjg6,osmo-hlr,0,false,
gsm-1,osmo-mgw-8c8fc67d6-4nj6c,osmo-mgw,0,false,
gsm-1,osmo-mobile-947867b85-45b99,mobile,0,false,
gsm-1,osmo-stp-768687f494-89qv5,osmo-stp,0,false,
gsm-1,ttcn3-tc-26-6-1-1-1-2z66z,ttcn3,0,false,
gsm-1,virtphy-858665df6d-2pbgn,virtphy,0,false,
gsm-2,msc-test-stub-5b875d749d-l5w66,msc-test-stub,0,false,
gsm-2,osmo-bsc-594654bd47-5kcmv,osmo-bsc,0,false,
gsm-2,osmo-bts-virtual-5f8b9b86fc-rv8hg,osmo-bts-virtual,0,false,
gsm-2,osmo-hlr-546bdb8988-x4q4h,osmo-hlr,0,false,
gsm-2,osmo-mgw-8c8fc67d6-g89hm,osmo-mgw,0,false,
gsm-2,osmo-mobile-6b5b79f646-87hz8,mobile,0,false,
gsm-2,osmo-stp-768687f494-krv5g,osmo-stp,0,false,
gsm-2,ttcn3-tc-26-6-2-1-1-1-k9bhg,ttcn3,0,false,
gsm-2,virtphy-6458f9f999-j5n7b,virtphy,0,false,
gsm-3,msc-test-stub-5b875d749d-vrh8q,msc-test-stub,0,false,
gsm-3,osmo-bsc-594654bd47-sfx65,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-d6rlk,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-546bdb8988-zpvpm,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-29rx2,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-wfj4x,mobile,0,false,
gsm-3,osmo-stp-768687f494-v76bp,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-6-8-2-1-bdsmj,ttcn3,0,false,
gsm-3,virtphy-7c75c79c86-84f8r,virtphy,0,false,
gsm-4,msc-test-stub-5b875d749d-gtgph,msc-test-stub,0,false,
gsm-4,osmo-bsc-594654bd47-qzt86,osmo-bsc,0,false,
gsm-4,osmo-bts-virtual-5f8b9b86fc-wprn6,osmo-bts-virtual,0,false,
gsm-4,osmo-hlr-546bdb8988-phsjr,osmo-hlr,0,false,
gsm-4,osmo-mgw-8c8fc67d6-jfhm2,osmo-mgw,0,false,
gsm-4,osmo-mobile-74f4b9d576-9m8g2,mobile,0,false,
gsm-4,osmo-stp-768687f494-jfv9h,osmo-stp,0,false,
gsm-4,ttcn3-tc-26-7-2-1-1-t9729,ttcn3,0,false,
gsm-4,virtphy-7cb5464db9-64b8j,virtphy,0,false,
gsm-5,msc-test-stub-5b875d749d-sbrtj,msc-test-stub,0,false,
gsm-5,osmo-bsc-594654bd47-vl24z,osmo-bsc,0,false,
gsm-5,osmo-bts-virtual-5f8b9b86fc-mc26r,osmo-bts-virtual,0,false,
