namespace,pod,container,restarts,oom_killed,exit_code
gsm-3,msc-test-stub-589b74d577-cp5cd,msc-test-stub,2,false,0
gsm-3,osmo-bsc-594654bd47-tmpr6,osmo-bsc,0,false,
gsm-3,osmo-bts-virtual-5f8b9b86fc-6jdhc,osmo-bts-virtual,0,false,
gsm-3,osmo-hlr-76d9565554-t2d2z,osmo-hlr,0,false,
gsm-3,osmo-mgw-8c8fc67d6-xtjxd,osmo-mgw,0,false,
gsm-3,osmo-mobile-856799fbbc-hjn4f,mobile,0,false,
gsm-3,osmo-stp-768687f494-dzcwt,osmo-stp,0,false,
gsm-3,ttcn3-tc-26-2-3-1-vvvcj,ttcn3,0,false,
gsm-3,ttcn3-tc-26-2-3-2-n96xm,ttcn3,0,false,
gsm-3,virtphy-5796494ccd-bzgtg,virtphy,0,false,
