namespace,phase,unix_ts
gsm-1,t0,1780988080.922616663
gsm-1,t_apply,1780988083.962041584
gsm-1,t_ready,1780988120.941896017
gsm-1,t_attached,1780988121.266234519
gsm-1,t_test0,1780988121.268227947
gsm-1,t_testN,1780988310.979546158
gsm-1,t_teardown,1780988364.661401423
